,Order,Stage,Start,Finish,Duration
10,43,3,41.598003,42.246002,0.6479988
11,43,4,49.64199,50.14199,0.5
16,43,5,57.856976,58.491974,0.6349983
0,44,0,21.0,22.0,1.0
2,44,1,30.950008,32.40001,1.4500008
5,44,2,63.150017,64.15002,1.0
9,44,3,69.197014,69.444016,0.24700165
11,44,4,72.447014,72.697014,0.25
16,44,5,74.473015,74.542015,0.069000244
1,45,0,4.0,5.0,1.0
2,45,1,9.25,10.7,1.4499998
5,45,2,36.79,38.605,1.8149986
10,45,3,54.079975,54.721973,0.6419983
11,45,4,54.721973,54.971973,0.25
16,45,5,61.00798,61.636982,0.6290016
1,46,0,18.0,19.0,1.0
3,46,1,59.250015,60.700016,1.4500008
7,46,2,60.700016,61.700016,1.0
10,46,3,70.59401,71.36001,0.76599884
11,46,4,75.447014,75.697014,0.25
1,47,0,12.0,13.0,1.0
3,47,1,47.65001,49.10001,1.4500008
6,47,2,49.10001,50.10001,1.0
9,47,3,54.74201,55.113007,0.37099838
11,47,4,62.50597,63.25597,0.75
16,47,5,65.92195,66.02595,0.10399628
1,48,0,5.0,6.0,1.0
3,48,1,33.15,34.600002,1.4500008
7,48,2,34.600002,35.600002,1.0
10,48,3,46.99399,47.64199,0.6479988
11,48,4,47.64199,48.14199,0.5
16,48,5,53.411987,54.046986,0.6349983
1,49,0,19.0,20.0,1.0
3,49,1,62.150017,63.600018,1.4500008
6,49,2,63.600018,64.60002,1.0000038
8,49,3,66.39702,66.64402,0.24700165
11,49,4,66.64702,66.89702,0.25
16,49,5,66.89702,66.96602,0.069000244
